"","transcript","count"
"5300","ELF4-201",0
"5301","ELF5-201",0
"5302","ELFN1-201",0
"5303","ELFN2-201",0
"5304","ELK1-203",0
"5305","ELK3-201",158
"5306","ELK4-202",0
"5307","ELL-201",438
"5308","ELL2-201",175
"5309","ELL3-201",0
"5310","ELMO1-201",882
"5311","ELMO2-201",175
"5312","ELMO3-202",0
"5313","ELMOD1-201",0
"5314","ELMOD2-201",171
"5315","ELMOD3-205",0
"5316","ELN-201",0
"5317","ELOA-201",219
"5318","ELOA2-201",0
"5319","ELOA3D-201",0
"5320","ELOB-203",947
"5321","ELOC-210",335
"5322","ELOF1-201",118
"5323","ELOVL1-216",595
"5324","ELOVL2-201",0
"5325","ELOVL3-201",0
"5326","ELOVL4-201",158
"5327","ELOVL5-201",646
"5328","ELOVL6-202",0
"5329","ELOVL7-205",0
"5330","ELP1-201",360
"5331","ELP2-203",408
"5332","ELP3-201",276
"5333","ELP4-229",0
"5334","ELP5-204",162
"5335","ELP6-201",153
"5336","ELSPBP1-201",0
"5337","EMB-201",390
"5338","EMC1-207",915
"5339","EMC10-202",373
"5340","EMC2-201",114
"5341","EMC3-201",673
"5342","EMC4-202",574
"5343","EMC6-202",10
"5344","EMC7-201",708
"5345","EMC8-201",87
"5346","EMC9-202",61
"5347","EMCN-201",0
"5348","EMD-202",390
"5349","EME1-201",0
"5350","EME2-205",0
"5351","EMG1-203",149
"5352","EMID1-201",68
"5353","EMILIN1-201",832
"5354","EMILIN2-201",0
"5355","EMILIN3-201",0
"5356","EML1-201",0
"5357","EML2-203",141
"5358","EML3-202",252
"5359","EML4-201",808
"5360","EML5-207",0
"5361","EML6-201",0
"5362","EMP1-201",0
"5363","EMP2-202",0
"5364","EMP3-206",452
"5365","EMSY-207",0
"5366","EMX1-201",0
"5367","EMX2-203",0
"5368","EN1-201",0
"5369","EN2-201",0
"5370","ENAH-203",0
"5371","ENAM-201",0
"5372","ENC1-208",0
"5373","ENDOD1-201",0
"5374","ENDOG-201",100
"5375","ENDOU-202",0
"5376","ENDOV-204",0
"5377","ENG-202",0
"5378","ENGASE-205",0
"5379","ENHO-201",0
"5380","ENKD1-201",73
"5381","ENKUR-201",0
"5382","ENO1-201",4194
"5383","ENO2-205",1504
"5384","ENO3-201",0
"5385","ENO4-201",0
"5386","ENOPH1-201",332
"5387","ENOSF1-222",0
"5388","ENOX1-201",0
"5389","ENOX2-204",0
"5390","ENPEP-201",0
"5391","ENPP1-204",0
"5392","ENPP2-208",0
"5393","ENPP3-203",0
"5394","ENPP4-201",126
"5395","ENPP5-202",0
"5396","ENPP6-201",0
"5397","ENPP7-201",0
"5398","ENSA-201",385
"5399","ENTHD1-201",0
"5400","ENTPD1-201",0
"5401","ENTPD2-202",0
"5402","ENTPD3-201",0
"5403","ENTPD4-202",191
"5404","ENTPD5-201",0
"5405","ENTPD6-203",283
"5406","ENTPD7-201",0
"5407","ENTPD8-202",0
"5408","ENTR1-201",78
"5409","ENY2-211",88
"5410","EOGT-202",0
"5411","EOLA1-209",51
"5412","EOLA2-203",44
"5413","EOMES-202",0
"5414","EP300-201",1084
"5415","EP400-204",0
"5416","EPAS1-201",0
"5417","EPB41-201",597
"5418","EPB41L1-219",0
"5419","EPB41L2-203",198
"5420","EPB41L3-201",0
"5421","EPB41L4A-211",0
"5422","EPB41L4B-202",0
"5423","EPB41L5-203",0
"5424","EPB42-201",0
"5425","EPC1-202",168
"5426","EPC2-201",0
"5427","EPCAM-201",0
"5428","EPDR1-201",151
"5429","EPG5-201",0
"5430","EPGN-202",0
"5431","EPHA1-201",0
"5432","EPHA10-202",0
"5433","EPHA2-201",0
"5434","EPHA3-201",0
"5435","EPHA4-201",0
"5436","EPHA5-201",0
"5437","EPHA6-201",0
"5438","EPHA7-202",0
"5439","EPHA8-201",0
"5440","EPHB1-201",0
"5441","EPHB2-203",0
"5442","EPHB3-201",0
"5443","EPHB4-201",0
"5444","EPHB6-211",0
"5445","EPHX1-206",494
"5446","EPHX2-207",172
"5447","EPHX3-201",0
"5448","EPHX4-201",0
"5449","EPM2A-201",0
"5450","EPM2AIP1-201",0
"5451","EPN1-202",0
"5452","EPN2-202",0
"5453","EPN3-201",0
"5454","EPO-201",0
"5455","EPOP-201",0
"5456","EPOR-201",0
"5457","EPPIN-202",0
"5458","EPPIN-WFDC6-202",0
"5459","EPPK1-201",0
"5460","EPRS1-201",3060
"5461","EPS15-203",352
"5462","EPS15L1-202",286
"5463","EPS8-219",0
"5464","EPS8L1-201",0
"5465","EPS8L2-223",118
"5466","EPS8L3-202",0
"5467","EPSTI1-202",0
"5468","EPX-201",0
"5469","EPYC-201",0
"5470","EQTN-202",0
"5471","ERAL1-201",276
"5472","ERAP1-202",1211
"5473","ERAP2-202",683
"5474","ERAS-201",0
"5475","ERBB2-201",0
"5476","ERBB3-201",0
"5477","ERBB4-202",0
"5478","ERBIN-208",535
"5479","ERC1-213",305
"5480","ERC2-201",0
"5481","ERCC1-202",139
"5482","ERCC2-204",0
"5483","ERCC3-201",190
"5484","ERCC4-201",0
"5485","ERCC5-213",0
"5486","ERCC6-201",0
"5487","ERCC6L-201",0
"5488","ERCC6L2-201",0
"5489","ERCC8-201",0
"5490","EREG-201",0
"5491","ERF-201",89
"5492","ERFE-207",0
"5493","ERFL-201",0
"5494","ERG-208",0
"5495","ERG28-201",97
"5496","ERGIC1-202",1053
"5497","ERGIC2-201",427
"5498","ERGIC3-202",1336
"5499","ERH-203",575
"5500","ERI1-201",107
"5501","ERI2-202",0
"5502","ERI3-201",231
"5503","ERICH1-201",209
"5504","ERICH2-201",0
"5505","ERICH3-201",0
"5506","ERICH4-201",0
"5507","ERICH5-201",0
"5508","ERICH6-201",0
"5509","ERICH6B-201",0
"5510","ERLEC1-201",378
"5511","ERLIN1-203",0
"5512","ERLIN2-204",176
"5513","ERMAP-203",0
"5514","ERMARD-203",0
"5515","ERMN-205",0
"5516","ERMP1-202",291
"5517","ERN1-201",992
"5518","ERN2-201",0
"5519","ERO1A-201",573
"5520","ERO1B-202",0
"5521","ERP27-201",0
"5522","ERP29-201",1088
"5523","ERP44-201",1585
"5524","ERRFI1-201",0
"5525","ERV3-1-201",0
"5526","ERVFRD-1-201",0
"5527","ERVK3-1-201",0
"5528","ERVMER34-1-202",0
"5529","ERVV-1-201",0
"5530","ERVV-2-201",0
"5531","ERVW-1-201",0
"5532","ESAM-201",351
"5533","ESCO1-201",0
"5534","ESCO2-201",212
"5535","ESD-202",152
"5536","ESF1-201",148
"5537","ESM1-202",0
"5538","ESPL1-201",497
"5539","ESPN-217",0
"5540","ESPNL-201",0
"5541","ESR1-207",0
"5542","ESR2-202",0
"5543","ESRP1-203",0
"5544","ESRP2-202",0
"5545","ESRRA-202",97
"5546","ESRRB-208",0
"5547","ESRRG-209",0
"5548","ESS2-201",0
"5549","ESX1-201",0
"5550","ESYT1-202",1065
"5551","ESYT2-202",422
"5552","ESYT3-202",0
"5553","ETAA1-201",0
"5554","ETDA-201",0
"5555","ETDB-201",0
"5556","ETDC-201",0
"5557","ETF1-201",713
"5558","ETFA-203",889
"5559","ETFB-201",0
"5560","ETFBKMT-201",0
"5561","ETFDH-206",131
"5562","ETFRF1-210",0
"5563","ETHE1-201",133
"5564","ETNK1-201",314
"5565","ETNK2-203",0
"5566","ETNPPL-201",0
"5567","ETS1-201",290
"5568","ETS2-201",0
"5569","ETV1-210",0
"5570","ETV2-203",0
"5571","ETV3-202",268
"5572","ETV3L-201",0
"5573","ETV4-201",0
"5574","ETV5-201",202
"5575","ETV6-202",0
"5576","ETV7-202",0
"5577","EVA1A-202",0
"5578","EVA1B-201",0
"5579","EVA1C-201",0
"5580","EVC-201",0
"5581","EVC2-202",0
"5582","EVI2A-201",427
"5583","EVI2B-201",952
"5584","EVI5-201",0
"5585","EVI5L-202",0
"5586","EVL-201",88
"5587","EVPL-201",0
"5588","EVPLL-201",0
"5589","EVX1-202",0
"5590","EVX2-201",0
"5591","EWSR1-206",1844
"5592","EXD1-202",0
"5593","EXD2-201",0
"5594","EXD3-201",0
"5595","EXO1-202",192
"5596","EXO5-203",0
"5597","EXOC1-202",234
"5598","EXOC1L-202",0
"5599","EXOC2-201",344
"5600","EXOC3-209",355
"5601","EXOC3L1-201",0
"5602","EXOC3L2-201",0
"5603","EXOC3L4-201",0
"5604","EXOC4-201",811
"5605","EXOC5-211",0
"5606","EXOC6-201",120
"5607","EXOC6B-201",0
"5608","EXOC7-207",336
"5609","EXOC8-201",277
"5610","EXOG-201",0
"5611","EXOSC1-204",238
"5612","EXOSC10-202",544
"5613","EXOSC2-204",220
"5614","EXOSC3-201",104
"5615","EXOSC4-201",211
"5616","EXOSC5-201",333
"5617","EXOSC6-201",128
"5618","EXOSC7-201",221
"5619","EXOSC8-202",170
"5620","EXOSC9-201",322
"5621","EXPH5-201",0
"5622","EXT1-201",0
"5623","EXT2-210",360
"5624","EXTL1-201",0
"5625","EXTL2-201",0
"5626","EXTL3-201",0
"5627","EYA1-223",143
"5628","EYA2-202",0
"5629","EYA3-203",211
"5630","EYA4-202",0
"5631","EYS-211",0
"5632","EZH1-202",135
"5633","EZH2-203",371
"5634","EZHIP-201",0
"5635","EZR-201",1864
"5636","F10-202",0
"5637","F11-203",0
"5638","F11R-202",0
"5639","F12-201",0
"5640","F13A1-201",0
"5641","F13B-201",0
"5642","F2-201",0
"5643","F2R-201",139
"5644","F2RL1-201",0
"5645","F2RL2-201",0
"5646","F2RL3-201",0
"5647","F3-201",0
"5648","F5-202",0
"5649","F7-201",0
"5650","F8-202",0
"5651","F8A1-201",0
"5652","F8A2-201",0
"5653","F8A3-201",0
"5654","F9-201",0
"5655","FA2H-201",0
"5656","FAAH-201",353
"5657","FAAH2-201",127
"5658","FAAP100-201",145
"5659","FAAP20-202",109
"5660","FAAP24-202",0
"5661","FABP1-201",0
"5662","FABP12-201",0
"5663","FABP2-201",0
"5664","FABP3-201",0
"5665","FABP4-201",0
"5666","FABP5-201",753
"5667","FABP6-202",0
"5668","FABP7-202",0
"5669","FABP9-201",0
"5670","FADD-201",92
"5671","FADS1-201",267
"5672","FADS2-202",0
"5673","FADS3-201",0
"5674","FADS6-203",0
"5675","FAF1-202",0
"5676","FAF2-201",426
"5677","FAH-202",359
"5678","FAHD1-203",110
"5679","FAHD2A-201",0
"5680","FAHD2B-202",0
"5681","FAIM-204",49
"5682","FAIM2-201",0
"5683","FAM102A-203",0
"5684","FAM102B-201",0
"5685","FAM104A-201",90
"5686","FAM104B-203",42
"5687","FAM107A-208",0
"5688","FAM107B-229",105
"5689","FAM110A-202",0
"5690","FAM110B-201",0
"5691","FAM110C-201",0
"5692","FAM110D-201",0
"5693","FAM111A-204",313
"5694","FAM111B-201",1101
"5695","FAM114A1-201",0
"5696","FAM114A2-201",160
"5697","FAM117A-201",363
"5698","FAM117B-201",0
"5699","FAM118A-201",98
"5700","FAM118B-209",102
"5701","FAM120A-201",814
"5702","FAM120AOS-201",0
"5703","FAM120B-201",0
"5704","FAM120C-202",0
"5705","FAM122A-201",0
"5706","FAM122B-207",93
"5707","FAM122C-201",0
"5708","FAM124A-201",0
"5709","FAM124B-203",0
"5710","FAM126A-204",0
"5711","FAM126B-202",0
"5712","FAM131A-203",0
"5713","FAM131B-206",0
"5714","FAM131C-201",0
"5715","FAM133A-201",0
"5716","FAM133B-204",84
"5717","FAM135A-205",0
"5718","FAM135B-204",0
"5719","FAM136A-201",195
"5720","FAM13A-201",0
"5721","FAM13B-201",0
"5722","FAM13C-217",0
"5723","FAM149A-202",0
"5724","FAM149B1-201",0
"5725","FAM151A-201",0
"5726","FAM151B-201",0
"5727","FAM153A-223",0
"5728","FAM153B-201",0
"5729","FAM155A-201",0
"5730","FAM155B-201",0
"5731","FAM156A-221",0
"5732","FAM156B-203",0
"5733","FAM160A1-201",0
"5734","FAM160A2-202",114
"5735","FAM160B1-202",221
"5736","FAM160B2-201",0
"5737","FAM161A-202",0
"5738","FAM161B-203",0
"5739","FAM162A-203",411
"5740","FAM162B-201",0
"5741","FAM163A-201",0
"5742","FAM163B-203",0
"5743","FAM166A-201",0
"5744","FAM166B-201",0
"5745","FAM166C-201",0
"5746","FAM167A-201",0
"5747","FAM167B-201",0
"5748","FAM168A-202",112
"5749","FAM168B-201",400
"5750","FAM169A-201",0
"5751","FAM170A-206",0
"5752","FAM170B-201",0
"5753","FAM171A1-201",0
"5754","FAM171A2-201",0
"5755","FAM171B-201",0
"5756","FAM172A-201",0
"5757","FAM174A-201",131
"5758","FAM174B-207",95
"5759","FAM174C-201",551
"5760","FAM177A1-201",0
"5761","FAM177B-204",0
"5762","FAM178B-204",0
"5763","FAM180A-201",0
"5764","FAM180B-201",0
"5765","FAM181A-204",0
"5766","FAM181B-201",0
"5767","FAM183A-201",0
"5768","FAM184A-201",0
"5769","FAM184B-201",0
"5770","FAM185A-202",0
"5771","FAM186A-201",0
"5772","FAM186B-201",0
"5773","FAM187A-202",0
"5774","FAM187B-201",0
"5775","FAM189A1-201",0
"5776","FAM189A2-202",0
"5777","FAM189B-202",0
"5778","FAM193A-211",0
"5779","FAM193B-217",0
"5780","FAM199X-202",0
"5781","FAM200A-202",0
"5782","FAM200B-223",0
"5783","FAM204A-203",0
"5784","FAM205A-201",0
"5785","FAM205C-203",0
"5786","FAM207A-202",235
"5787","FAM209A-201",0
"5788","FAM209B-201",0
"5789","FAM20A-205",0
"5790","FAM20B-201",0
"5791","FAM20C-201",0
"5792","FAM210A-201",154
"5793","FAM210B-201",0
"5794","FAM214A-201",522
"5795","FAM214B-203",0
"5796","FAM216A-201",78
"5797","FAM216B-202",0
"5798","FAM217A-201",0
"5799","FAM217B-201",0
"5800","FAM218A-201",0
"5801","FAM219A-210",0
"5802","FAM219B-201",0
"5803","FAM220A-201",0
"5804","FAM221A-201",0
"5805","FAM221B-203",0
"5806","FAM222A-202",0
"5807","FAM222B-209",0
"5808","FAM227A-201",0
"5809","FAM227B-201",0
"5810","FAM228A-201",0
"5811","FAM228B-210",0
"5812","FAM229A-204",0
"5813","FAM229B-201",0
"5814","FAM234A-203",121
"5815","FAM234B-201",228
"5816","FAM236A-201",0
"5817","FAM236B-201",0
"5818","FAM236C-201",0
"5819","FAM236D-201",0
"5820","FAM237A-201",0
"5821","FAM237B-201",0
"5822","FAM240A-201",0
"5823","FAM240B-201",0
"5824","FAM240C-202",0
"5825","FAM241A-201",0
"5826","FAM241B-201",0
"5827","FAM243A-201",0
"5828","FAM243B-201",0
"5829","FAM24A-201",0
"5830","FAM24B-202",0
"5831","FAM25A-201",0
"5832","FAM25C-201",0
"5833","FAM25G-201",0
"5834","FAM32A-201",122
"5835","FAM3A-215",121
"5836","FAM3B-201",0
"5837","FAM3C-201",795
"5838","FAM3D-201",0
"5839","FAM43A-201",0
"5840","FAM43B-201",0
"5841","FAM47A-201",0
"5842","FAM47B-201",0
"5843","FAM47C-201",0
"5844","FAM47E-201",0
"5845","FAM47E-STBD1-204",0
"5846","FAM50A-202",546
"5847","FAM50B-201",0
"5848","FAM53A-201",0
"5849","FAM53B-202",0
"5850","FAM53C-201",139
"5851","FAM71A-201",0
"5852","FAM71B-201",0
"5853","FAM71C-201",0
"5854","FAM71D-211",0
"5855","FAM71E1-204",0
"5856","FAM71E2-201",0
"5857","FAM71F1-201",0
"5858","FAM71F2-204",0
"5859","FAM72A-202",0
"5860","FAM72B-202",0
"5861","FAM72C-202",0
"5862","FAM72D-201",0
"5863","FAM76A-204",0
"5864","FAM76B-201",0
"5865","FAM78A-203",0
"5866","FAM78B-202",0
"5867","FAM81A-201",0
"5868","FAM81B-201",0
"5869","FAM83A-202",0
"5870","FAM83B-201",0
"5871","FAM83C-201",0
"5872","FAM83D-202",99
"5873","FAM83E-201",0
"5874","FAM83F-201",0
"5875","FAM83G-202",0
"5876","FAM83H-201",0
"5877","FAM86B1-216",0
"5878","FAM86B2-201",0
"5879","FAM86C1-203",0
"5880","FAM89A-201",0
"5881","FAM89B-203",74
"5882","FAM8A1-201",100
"5883","FAM90A1-203",0
"5884","FAM90A10P-201",0
"5885","FAM90A14P-201",0
"5886","FAM90A16P-201",0
"5887","FAM90A17P-201",0
"5888","FAM90A18P-201",0
"5889","FAM90A19P-201",0
"5890","FAM90A22P-202",0
"5891","FAM90A23P-202",0
"5892","FAM90A26-201",0
"5893","FAM90A7P-203",0
"5894","FAM90A8P-201",0
"5895","FAM90A9P-201",0
"5896","FAM91A1-201",282
"5897","FAM92A-206",0
"5898","FAM92B-201",0
"5899","FAM98A-201",329
"5900","FAM98B-202",219
"5901","FAM98C-201",54
"5902","FAM9A-202",0
"5903","FAM9B-201",0
"5904","FAM9C-201",0
"5905","FAN1-201",0
"5906","FANCA-202",198
"5907","FANCB-207",0
"5908","FANCC-201",0
"5909","FANCD2-203",263
"5910","FANCD2OS-204",0
"5911","FANCE-201",0
"5912","FANCF-201",100
"5913","FANCG-201",226
"5914","FANCI-202",861
"5915","FANCL-201",91
"5916","FANCM-201",0
"5917","FANK1-203",0
"5918","FAP-201",0
"5919","FAR1-201",563
"5920","FAR2-202",0
"5921","FARP1-201",0
"5922","FARP2-201",140
"5923","FARS2-202",80
"5924","FARSA-201",678
"5925","FARSB-201",723
"5926","FAS-221",0
"5927","FASLG-202",0
"5928","FASN-201",2860
"5929","FASTK-201",134
"5930","FASTKD1-204",257
"5931","FASTKD2-202",290
"5932","FASTKD3-201",0
"5933","FASTKD5-201",219
"5934","FAT1-201",1907
"5935","FAT2-201",0
"5936","FAT3-201",0
"5937","FAT4-202",0
"5938","FATE1-201",0
"5939","FAU-209",1611
"5940","FAXC-201",0
"5941","FAXDC2-201",0
"5942","FBF1-212",0
"5943","FBH1-201",507
"5944","FBL-201",1357
"5945","FBLIM1-203",0
"5946","FBLL1-201",0
"5947","FBLN1-202",0
"5948","FBLN2-203",0
"5949","FBLN5-202",0
"5950","FBLN7-202",0
"5951","FBN1-201",0
"5952","FBN2-204",0
"5953","FBN3-209",0
"5954","FBP1-203",0
"5955","FBP2-201",0
"5956","FBRS-202",276
"5957","FBRSL1-201",0
"5958","FBXL12-201",134
"5959","FBXL13-201",0
"5960","FBXL14-201",0
"5961","FBXL15-201",78
"5962","FBXL16-202",0
"5963","FBXL17-204",0
"5964","FBXL18-201",0
"5965","FBXL19-201",0
"5966","FBXL2-216",0
"5967","FBXL20-201",0
"5968","FBXL22-201",0
"5969","FBXL3-201",230
"5970","FBXL4-202",0
"5971","FBXL5-201",225
"5972","FBXL6-201",101
"5973","FBXL7-202",0
"5974","FBXL8-201",0
"5975","FBXO10-202",0
"5976","FBXO11-201",271
"5977","FBXO15-201",0
"5978","FBXO16-202",47
"5979","FBXO17-201",0
"5980","FBXO2-201",0
"5981","FBXO21-208",207
"5982","FBXO22-201",0
"5983","FBXO24-201",0
"5984","FBXO25-202",0
"5985","FBXO27-201",0
"5986","FBXO28-201",175
"5987","FBXO3-201",278
"5988","FBXO30-201",0
"5989","FBXO31-201",0
"5990","FBXO32-203",238
"5991","FBXO33-201",0
"5992","FBXO34-201",0
"5993","FBXO36-201",0
"5994","FBXO38-202",212
"5995","FBXO39-201",0
"5996","FBXO4-201",0
"5997","FBXO40-201",0
"5998","FBXO41-205",0
"5999","FBXO42-201",0
"6000","FBXO43-201",0
"6001","FBXO44-206",0
"6002","FBXO45-201",0
"6003","FBXO46-201",0
"6004","FBXO47-201",0
"6005","FBXO48-201",0
"6006","FBXO5-201",151
"6007","FBXO6-201",44
"6008","FBXO7-201",590
"6009","FBXO8-201",104
"6010","FBXO9-202",151
"6011","FBXW10-203",0
"6012","FBXW11-202",159
"6013","FBXW12-201",0
"6014","FBXW2-205",0
"6015","FBXW4-201",0
"6016","FBXW5-201",176
"6017","FBXW7-202",0
"6018","FBXW8-204",0
"6019","FBXW9-201",72
"6020","FCAMR-201",0
"6021","FCAR-203",0
"6022","FCER1A-202",0
"6023","FCER1G-201",0
"6024","FCER2-201",0
"6025","FCF1-201",0
"6026","FCGBP-202",0
"6027","FCGR1A-201",0
"6028","FCGR1B-210",0
"6029","FCGR2A-202",0
"6030","FCGR2B-201",0
"6031","FCGR3A-202",0
"6032","FCGR3B-201",0
"6033","FCGRT-202",0
"6034","FCHO1-216",0
"6035","FCHO2-202",0
"6036","FCHSD1-201",0
"6037","FCHSD2-204",275
"6038","FCMR-201",1789
"6039","FCN1-201",0
"6040","FCN2-201",0
"6041","FCN3-201",0
"6042","FCRL1-203",0
"6043","FCRL2-201",0
"6044","FCRL3-201",0
"6045","FCRL4-201",0
"6046","FCRL5-201",0
"6047","FCRL6-203",0
"6048","FCRLA-210",269
"6049","FCRLB-205",0
"6050","FCSK-201",143
"6051","FDCSP-201",0
"6052","FDFT1-224",1198
"6053","FDPS-203",1711
"6054","FDX1-201",122
"6055","FDX2-202",0
"6056","FDXACB1-201",0
"6057","FDXR-201",0
"6058","FECH-201",212
"6059","FEM1A-201",276
"6060","FEM1B-201",805
"6061","FEM1C-201",284
"6062","FEN1-201",1073
"6063","FER-201",0
"6064","FER1L5-206",0
"6065","FER1L6-201",0
"6066","FERD3L-201",0
"6067","FERMT1-201",0
"6068","FERMT2-203",0
"6069","FERMT3-202",395
"6070","FES-201",0
"6071","FETUB-201",0
"6072","FEV-201",0
"6073","FEZ1-217",0
"6074","FEZ2-203",89
"6075","FEZF1-203",0
"6076","FEZF2-201",0
"6077","FFAR1-201",0
"6078","FFAR2-202",0
"6079","FFAR3-201",0
"6080","FFAR4-201",0
"6081","FGA-203",0
"6082","FGB-201",0
"6083","FGD1-201",0
"6084","FGD2-201",0
"6085","FGD3-201",197
"6086","FGD4-202",0
"6087","FGD5-201",0
"6088","FGD6-201",0
"6089","FGF1-216",0
"6090","FGF10-201",0
"6091","FGF11-201",0
"6092","FGF12-207",0
"6093","FGF13-202",0
"6094","FGF14-202",0
"6095","FGF16-201",0
"6096","FGF17-201",0
"6097","FGF18-201",0
"6098","FGF19-201",0
"6099","FGF2-203",0
"6100","FGF20-201",0
"6101","FGF21-202",0
"6102","FGF22-201",0
"6103","FGF23-201",0
"6104","FGF3-201",0
"6105","FGF4-201",0
"6106","FGF5-201",0
"6107","FGF6-201",0
"6108","FGF7-201",0
"6109","FGF8-201",0
"6110","FGF9-201",0
"6111","FGFBP1-201",0
"6112","FGFBP2-201",0
"6113","FGFBP3-201",0
"6114","FGFR1-238",0
"6115","FGFR1OP-202",0
"6116","FGFR1OP2-202",145
"6117","FGFR2-215",0
"6118","FGFR3-205",0
"6119","FGFR4-201",0
"6120","FGFRL1-202",0
"6121","FGG-203",0
"6122","FGGY-201",0
"6123","FGL1-204",0
"6124","FGL2-201",0
"6125","FGR-203",0
"6126","FH-201",1958
"6127","FHAD1-202",0
"6128","FHDC1-202",0
"6129","FHIT-208",0
"6130","FHL1-203",560
"6131","FHL2-207",0
"6132","FHL3-201",0
"6133","FHL5-201",0
"6134","FHOD1-201",342
"6135","FHOD3-201",0
"6136","FIBCD1-202",0
"6137","FIBIN-201",0
"6138","FIBP-202",417
"6139","FICD-204",123
"6140","FIG4-201",168
"6141","FIGLA-201",0
"6142","FIGN-201",0
"6143","FIGNL1-203",166
"6144","FIGNL2-202",0
"6145","FILIP1-201",0
"6146","FILIP1L-201",0
"6147","FIP1L1-202",105
"6148","FIS1-201",330
"6149","FITM1-201",0
"6150","FITM2-201",0
"6151","FIZ1-201",0
"6152","FJX1-201",0
"6153","FKBP10-201",0
"6154","FKBP11-208",925
"6155","FKBP14-201",0
"6156","FKBP15-203",320
"6157","FKBP1A-204",21
"6158","FKBP1B-201",0
"6159","FKBP1C-201",0
"6160","FKBP2-202",0
"6161","FKBP3-201",170
"6162","FKBP4-201",982
"6163","FKBP5-202",154
"6164","FKBP6-201",0
"6165","FKBP7-205",0
"6166","FKBP8-209",690
"6167","FKBP9-201",0
"6168","FKBPL-201",0
"6169","FKRP-201",0
"6170","FKTN-201",0
"6171","FLACC1-202",0
"6172","FLAD1-203",265
"6173","FLCN-201",0
"6174","FLG-201",0
"6175","FLG2-201",0
"6176","FLI1-205",830
"6177","FLII-201",1177
"6178","FLNA-202",2245
"6179","FLNB-204",0
"6180","FLNC-202",0
"6181","FLOT1-201",299
"6182","FLOT2-202",602
"6183","FLRT2-201",0
"6184","FLRT3-201",0
"6185","FLT1-201",0
"6186","FLT3-201",0
"6187","FLT3LG-203",0
"6188","FLT4-201",0
"6189","FLVCR1-201",0
"6190","FLVCR2-201",0
"6191","FLYWCH1-201",0
"6192","FLYWCH2-202",80
"6193","FMC1-201",47
"6194","FMC1-LUC7L2-201",0
"6195","FMN1-211",0
"6196","FMN2-201",0
"6197","FMNL1-202",1074
"6198","FMNL2-201",0
"6199","FMNL3-201",0
"6200","FMO1-201",0
"6201","FMO2-201",0
"6202","FMO3-201",0
"6203","FMO4-201",0
"6204","FMO5-201",0
"6205","FMOD-201",0
"6206","FMR1-205",227
"6207","FMR1NB-201",0
"6208","FN1-203",0
"6209","FN3K-201",0
"6210","FN3KRP-201",195
"6211","FNBP1-204",191
"6212","FNBP1L-203",0
"6213","FNBP4-201",242
"6214","FNDC1-201",0
"6215","FNDC10-201",0
"6216","FNDC11-204",0
"6217","FNDC3A-206",394
"6218","FNDC3B-202",559
"6219","FNDC4-201",0
"6220","FNDC5-201",0
"6221","FNDC7-201",0
"6222","FNDC8-201",0
"6223","FNDC9-201",0
"6224","FNIP1-203",231
"6225","FNIP2-201",0
"6226","FNTA-201",164
"6227","FNTB-201",0
"6228","FO393400.1-202",0
"6229","FO681492.1-201",0
"6230","FOCAD-202",0
"6231","FOLH1-201",0
"6232","FOLR1-203",0
"6233","FOLR2-201",0
"6234","FOLR3-204",0
"6235","FOPNL-201",105
"6236","FOS-201",125
"6237","FOSB-201",180
"6238","FOSL1-201",0
"6239","FOSL2-201",218
"6240","FOXA1-201",0
"6241","FOXA2-202",0
"6242","FOXA3-201",0
"6243","FOXB1-201",0
"6244","FOXB2-201",0
"6245","FOXC1-201",0
"6246","FOXC2-201",0
"6247","FOXD1-202",0
"6248","FOXD2-201",0
"6249","FOXD3-201",0
"6250","FOXD4-201",0
"6251","FOXD4L1-201",0
"6252","FOXD4L3-201",0
"6253","FOXD4L4-201",0
"6254","FOXD4L5-201",0
"6255","FOXD4L6-201",0
"6256","FOXE1-201",0
"6257","FOXE3-201",0
"6258","FOXF1-201",0
"6259","FOXF2-201",0
"6260","FOXG1-201",0
"6261","FOXH1-201",0
"6262","FOXI1-201",0
"6263","FOXI2-201",0
"6264","FOXI3-201",0
"6265","FOXJ1-201",0
"6266","FOXJ2-201",0
"6267","FOXJ3-204",219
"6268","FOXK1-201",0
"6269","FOXK2-201",0
"6270","FOXL1-201",0
"6271","FOXL2-201",0
"6272","FOXL2NB-201",0
"6273","FOXL3-201",0
"6274","FOXM1-202",138
"6275","FOXN1-201",0
"6276","FOXN2-201",193
"6277","FOXN3-202",0
"6278","FOXN4-201",0
"6279","FOXO1-201",0
"6280","FOXO3-201",371
"6281","FOXO3B-201",0
"6282","FOXO4-202",0
"6283","FOXP1-259",0
"6284","FOXP2-201",0
"6285","FOXP3-203",0
"6286","FOXP4-203",0
"6287","FOXQ1-201",0
"6288","FOXR1-201",0
"6289","FOXR2-201",0
"6290","FOXRED1-201",277
"6291","FOXRED2-204",0
"6292","FOXS1-201",0
"6293","FP565260.1-201",0
"6294","FP565260.2-201",0
"6295","FP565260.3-202",0
"6296","FP565260.4-201",0
"6297","FPGS-203",535
"6298","FPGT-202",0
"6299","FPGT-TNNI3K-206",0
"6300","FPR1-203",0
"6301","FPR2-202",0
"6302","FPR3-201",0
"6303","FRA10AC1-201",0
"6304","FRAS1-207",0
"6305","FRAT1-201",0
"6306","FRAT2-201",0
"6307","FREM1-204",0
"6308","FREM2-201",0
